id,like,reply,retweet,view,username,text,time,text_clean,text_preprocessed,polarity_score,polarity
6236,0,1,0,150,@werkewerr,pengen banget ke prj. mau ke stand hanasui sm avoskin plsss,2023-06-21 18:04:01,mau banget ke prj mau ke stand hanasui sama avoskin tolong,"['banget', 'prj', 'stand', 'hanasui', 'avoskin', 'tolong']",-2,negative
6238,0,3,0,242,@yolandamthmr,Beli bluder dimana selain prj? ,2023-06-21 17:57:48,beli bluder dimana selain prj,"['beli', 'bluder', 'mana', 'prj']",-1,negative
6239,0,0,0,453,@morkeuley,Manifesting Denny Caknan di PRJ 2023 ,2023-06-21 17:56:57,manifesting denny caknan di prj,"['manifesting', 'denny', 'caknan', 'prj']",0,neutral
6240,0,0,0,66,@abang2anormawa,Bener sih ke PRJ enaknya sama pasangan,2023-06-21 17:52:56,benar sih ke prj enaknya sama pasangan,"['sih', 'prj', 'enak', 'pasang']",7,positive
6241,0,2,0,106,@arslmayn,Udah dapet lampu ijo ke prj. Tp diri sendiri yg mengurungkan niat. Karena katanya rame poulll,2023-06-21 17:49:00,sudah dapat lampu hijau ke prj tapi diri sendiri yang mengurungkan niat karena katanya ramai poul,"['lampu', 'hijau', 'prj', 'urung', 'niat', 'ramai', 'poul']",0,neutral
6242,0,0,0,316,@idrnkmycum,info lowongan di PRJ dong,2023-06-21 17:47:44,informasi lowongan di prj dong,"['informasi', 'lowong', 'prj']",-1,negative
6243,0,0,0,57,@99sweetwilliam,"btw bm kerak telor prj, mak gue biasa bawel duluan kalo ada prj tp kayanya duit dia dah abisjdi dia ttp mau mau bawel tp sadar duitnya abis..",2023-06-21 17:39:17,ngomong-ngomong bm kerak telur prj ibu aku biasa bawel lebih dahulu jika ada prj tapi kayaknya duit dia sudah abisjdi dia tetap mau mau bawel tapi sadar duitnya habis,"['ngomong-ngomong', 'bm', 'kerak', 'telur', 'prj', 'bawel', 'prj', 'kayak', 'duit', 'abisjdi', 'bawel', 'sadar', 'duit', 'habis']",-12,negative
6244,0,0,0,558,@bubuyuta_,"Yang mau jastip snack/makeup/skincare di prj, masih di tunggu yaa sampe sekarangg #nanas #Rendy #syahnaz #pekanrayajakarta",2023-06-21 17:27:58,yang mau jasa titip makanan ringan makeup skincare di prj masih di tunggu ya sampai sekarangg,"['jasa', 'titip', 'makan', 'ringan', 'makeup', 'skincare', 'prj', 'tunggu', 'ya', 'sekarangg']",4,positive
6245,0,0,0,351,@maximoffle,slr dulu gi di prj,2023-06-21 17:27:38,slr dulu lagi di prj,"['slr', 'prj']",0,neutral
6246,0,1,0,56,@laili_nh,"Setiap ada PRJ, ga pernah absen waktu masih kerja di ibukota Kan aku jadi kangen ke PRJ sekarang ",2023-06-21 17:17:55,setiap ada prj tidak pernah absen waktu masih kerja di ibu kota kan saya jadi kangen ke prj sekarang,"['prj', 'absen', 'kerja', 'kota', 'kangen', 'prj']",-6,negative
6247,0,1,0,366,@DionisiAchy,Buat tmn tmn akoe yg sama sama kos/dorm Mending kalian beli barang buat ngisi kamar n nyetok makanan di prj deh...,2023-06-21 17:11:20,buat teman teman akoe yang sama sama kos dorm lebih baik kalian beli barang buat mengisi kamar dan nyetok makanan di prj deh,"['teman', 'teman', 'akoe', 'kos', 'dorm', 'beli', 'barang', 'isi', 'kamar', 'nyetok', 'makan', 'prj', 'deh']",0,neutral
6248,0,0,0,33,@kyhoonestly_,"Tumben amat ih gua pengen ke PRJ, padahal masih di jogja",2023-06-21 17:02:15,tumben amat ih aku mau ke prj padahal masih di yoyakarta,"['tumben', 'ih', 'prj', 'yoyakarta']",-2,negative
6250,0,0,0,145,@_l____na,"Pengen ke PRJ tp nunggu jadwal dapet, atau setidaknya sudah lewat masa PMS wkwk. Sepengalaman gue kalo ke event2 gtu suka lupa waktu. Kedua, tempat sholat yg mungkin bakal kurang proper atau ngantri wudhunya yg bejubel.",2023-06-21 16:35:57,mau ke prj tapi menunggu jadwal dapat atau setidaknya sudah lewat masa pms wkwk sepengalaman aku jika ke event gitu suka lupa waktu kedua tempat salat yang mungkin bakal kurang proper atau mengantri wudhunya yang bejubel,"['prj', 'tunggu', 'jadwal', 'pms', 'wkwk', 'alam', 'event', 'gitu', 'suka', 'lupa', 'salat', 'proper', 'antri', 'wudhunya', 'bejubel']",8,positive
6251,0,1,0,119,@wsdsinapi,Wah PRJ sinyalnya 5G ,2023-06-21 16:35:35,wah prj sinyalnya tidak,"['prj', 'sinyal']",0,neutral
6252,0,0,0,14,@clowdyoungk,ADA APA SIH SM ORANG-ORANG UDH ADA 10 ORG NGAJAK GUE KE PRJ,2023-06-21 16:35:26,ada apa sih sama orang orang udah ada orang mengajak aku ke prj,"['sih', 'orang', 'orang', 'udah', 'orang', 'ajak', 'prj']",1,positive
6253,0,0,0,35,@mxtchyann,eh ke prj yukk besokk,2023-06-21 16:32:24,eh ke prj yuk besokk,"['eh', 'prj', 'yuk', 'besokk']",4,positive
6254,0,1,0,66,@honsdew,"Ini antara Mas Nu, Mas Aji, sama Izaan in my universe, yg paling semangat ke PRJ sih tentu Ican sih. Mas Nu paling ngikut aja cah ayu mau ke manaz.   While Mas Aji dah bilang “dah lah kita order online aja. Macettt, nanti kamu rungsing” padahal mah dia yg mageran",2023-06-21 16:26:15,ini antara mas nu mas aji sama izaan ini my universe yang paling semangat ke prj sih tentu ican sih mas nu paling ikut saja cah ayu mau ke manaz ketika mas aji sudah bilang sudah lah kita order onlen saja macet nanti kamu rungsing padahal adalah dia yang malas gerak,"['mas', 'nu', 'mas', 'aji', 'izaan', 'my', 'universe', 'semangat', 'prj', 'sih', 'ican', 'sih', 'mas', 'nu', 'cah', 'ayu', 'manaz', 'mas', 'aji', 'bilang', 'order', 'onlen', 'macet', 'rungsing', 'malas', 'gerak']",1,positive
6255,0,0,0,54,@jangantanyakaku,beli tiket prj ots rame ga yaa,2023-06-21 16:06:46,beli tiket prj ots ramai tidak ya,"['beli', 'tiket', 'prj', 'ots', 'ramai', 'ya']",-3,negative
6256,1,1,0,215,@gopuuudd,Kalo bikin jastip prj ada yang mau ga ya? Wkwk,2023-06-21 16:00:46,jika buat jasa titip prj ada yang mau tidak iya wkwk,"['jasa', 'titip', 'prj', 'iya', 'wkwk']",4,positive
6257,8,9,0,839,@tydakperjaka,FYP tiktok gue isinya PRJ mulu. Apa tandanya aku harus ke PRJ?,2023-06-21 15:54:44,fyp tiktok aku isinya prj terus apa tandanya saya harus ke prj,"['fyp', 'tiktok', 'isi', 'prj', 'tanda', 'prj']",-5,negative
6258,0,0,0,61,@fuchiiiiiiiia,Knp y aku mau ke prj sm eldo dr tahun lalu ada aje yg bikin cancel. Hhh sbl,2023-06-21 15:47:42,kenapa ya saya mau ke prj sama eldo dari tahun lalu ada saja yang buat batal hhh sebelah,"['ya', 'prj', 'eldo', 'batal', 'hhh', 'belah']",-10,negative
6259,0,0,0,80,@sigitaaja,PRJ makin rame aja diliat²... rame yang ngonten. ,2023-06-21 15:23:55,prj makin ramai saja dilihat ramai yang ngonten,"['prj', 'ramai', 'ramai', 'ngonten']",-4,negative
6260,0,0,0,78,@hhiillddaaaa,siapapun tolonk ajak aku ke prj pen jajan ciki sekarung ,2023-06-21 15:22:50,siapapun tolonk ajak saya ke prj pengen jajan ciki sekarung,"['tolonk', 'ajak', 'prj', 'ken', 'jajan', 'cik', 'karung']",1,positive
6261,1,0,0,284,@nayaaseu,Ingpo dong yg jual helm di prj merk apa aja trs harga start brp sama di hall berapa #zonauang,2023-06-21 15:19:26,ingpo dong yang jual helm di prj merek apa saja terus harga start berapa sama di hall berapa,"['ingpo', 'jual', 'helm', 'prj', 'merek', 'harga', 'start', 'hall']",4,positive
6262,0,0,0,18,@Meidyfjriah20,Prj yyuuuu,2023-06-21 15:15:56,prj yyu,"['prj', 'yyu']",0,neutral
6263,0,0,0,46,@8rownShe,Bukan PRJ kalo tanpa Sheila on 7,2023-06-21 15:07:41,bukan prj jika tanpa sheila on,"['prj', 'sheila', 'on']",0,neutral
6264,2,1,0,230,@echanov,Jalan-jalan ke Jakarta Fair (cakeep),2023-06-21 15:06:51,jalan jalan ke jakarta fair cakep,"['jalan', 'jalan', 'jakarta', 'fair', 'cakep']",7,positive
6265,0,0,1,446,@hafifah_arbah,"Diriku nanya mumpung lagi ada kakak, ke PRJ naik kereta turun dimana dia juga kagak tau trus sama mamake ""lu kalo kagak tau jalan jangan dah ntr nyasar udah tau luas""  trus bilang ke abang ""ke PRJ"" dijawab ""kayak tau jalan aje lu ntr masuk pintu mana keluar pintu mana lu"" ",2023-06-21 14:47:31,diriku tanya selagi lagi ada kakak ke prj naik kereta turun dimana dia juga tidak tahu terus sama mamake kamu jika tidak tahu jalan jangan sudah entar tersesat sudah tahu luas terus bilang ke abang ke prj dijawab seperti tahu jalan saja kamu entar masuk pintu mana keluar pintu mana kamu,"['diri', 'selagi', 'kakak', 'prj', 'kereta', 'turun', 'mana', 'mamake', 'jalan', 'entar', 'sesat', 'luas', 'bilang', 'abang', 'prj', 'jalan', 'entar', 'masuk', 'pintu', 'pintu']",-12,negative
6266,0,0,0,15,@pacarclairo,eh jd pgn ke prj deh,2023-06-21 14:44:34,eh jadi pengen ke prj deh,"['eh', 'ken', 'prj', 'deh']",0,neutral
6267,0,1,0,450,@ecced3ntesiast_,tiket prj bisa di refund g si,2023-06-21 14:42:53,tiket prj bisa di refund tidak sih,"['tiket', 'prj', 'refund', 'sih']",0,neutral
6270,0,1,0,172,@jvngpal,"app yg hrus langganan kya netfl¡x, spot¡, d¡sney, dll tuh buka booth di prj gak di kyak kan lumayan ya klo ada promo langganan setaun disc 50% gitu misal",2023-06-21 14:19:13,app yang harus langganan kaya netfl kali spot di sney dan lain-lain itu buka booth di prj enggak di kayak kan lumayan iya kalau ada promo langganan setaun disc begitu misal,"['app', 'langgan', 'kaya', 'netfl', 'kali', 'spot', 'sney', 'lain', 'buka', 'booth', 'prj', 'kayak', 'lumayan', 'iya', 'promo', 'langgan', 'taun', 'disc']",-5,negative
6271,3,1,0,1654,@NinoBergumam,Pengen Chiki PRJ,2023-06-21 14:09:01,mau chiki prj,"['chiki', 'prj']",0,neutral
6272,0,0,0,34,@JayantiIndah3,"Sebagai warga Jabodetabek yg belum pernah ke PRJ, apa kalian masih mau berteman dengan aku? Sedangkan sepupu ku yg di Solo, pernah bela2in kesana wkkwkwkw",2023-06-21 13:59:35,sebagai warga jabodetabek yang belum pernah ke prj apa kalian masih mau berteman dengan saya sedangkan sepupu ku yang di solo pernah membela kesana wkwk,"['warga', 'jabodetabek', 'prj', 'teman', 'sepupu', 'ku', 'solo', 'bela', 'kesana', 'wkwk']",4,positive
6274,1,1,0,144,@putridhiday,"Bbrp hari lalu lg ngobrol sm temen2 trs ada yg bilang pengen ke PRJ aku dalem hati (anjir prj, gue waktu bocil klau ada prj kesana sm abang2 sepupu dan digendong) skrg udh gede males bgt ke tempat ramai gitu, tp cuma bisa tersenyum doang depan temen2.",2023-06-21 13:51:00,beberapa hari lalu lagi mengobrol sama teman terus ada yang bilang mau ke prj saya dalam hati   prj aku waktu bocah cilik kalau ada prj kesana sama abang sepupu dan digendong sekarang udah besar malas banget ke tempat ramai begitu tapi cuma bisa tersenyum doang depan teman,"['obrol', 'teman', 'bilang', 'prj', 'hati', 'prj', 'bocah', 'cilik', 'prj', 'kesana', 'abang', 'sepupu', 'gendong', 'udah', 'malas', 'banget', 'ramai', 'senyum', 'doang', 'teman']",0,neutral
6275,0,1,0,264,@mavrixeep,ingin ke prj dari monas naik TJ no brp dan turun dmn ya min? dan tersedia sampe jam berapa  @PT_Transjakarta,2023-06-21 13:48:26,ingin ke prj dari monas naik tj no berapa dan turun dimana iya min dan tersedia sampai jam berapa transjakarta,"['prj', 'monas', 'tj', 'no', 'turun', 'mana', 'iya', 'min', 'sedia', 'jam', 'transjakarta']",0,neutral
6276,0,1,0,43,@aiskrimtrico,duh anj pgn ke prj bgt,2023-06-21 13:45:54,aduh anjing pengen ke prj banget,"['aduh', 'anjing', 'ken', 'prj', 'banget']",-6,negative
6277,0,0,0,110,@JoseAndre89,prj sampe kapan ya tahun ini?,2023-06-21 13:44:12,prj sampai kapan iya tahun ini,"['prj', 'iya']",0,neutral
6278,1,2,0,562,@growingupocy,merinding bgt hari ini dapet giveaway tiket prj+konser dari  @JakartaFairID  udh gitu dapet yg VIP  mana ntar malem ada kembang api juga. ngejual tiket reguler yg kemaren dibeli langsung ada yg beli  terharu bgt.  lupain aja klo nanti malem ada virgoun,2023-06-21 13:44:06,merinding banget hari ini dapat giveaway tiket prj konser dari udah begitu dapat yang vip mana nanti malam ada kembang api juga ngejual tiket reguler yang kemarin dibeli langsung ada yang beli terharu banget melupakan saja kalau nanti malam ada virgoun,"['merinding', 'banget', 'giveaway', 'tiket', 'prj', 'konser', 'udah', 'vip', 'malam', 'kembang', 'api', 'ngejual', 'tiket', 'reguler', 'kemarin', 'beli', 'langsung', 'beli', 'haru', 'banget', 'lupa', 'malam', 'virgoun']",-4,negative
6279,0,1,0,117,@subaru_shou,:( ga mau bareng ke PRJ... Hahaha,2023-06-21 13:35:36,tidak mau bareng-bareng ke prj haha,"['bareng', 'prj', 'haha']",2,positive
6280,0,0,1,248,@Rinaaawati,lemes bgt kalau lambung dah kambuh. ekspetasi mau ke ancol atau prj malah terkapar dikasur,2023-06-21 13:28:43,lemas banget kalau lambung sudah kambuh ekspetasi mau ke ancol atau prj bahkan terkapar dikasur,"['lemas', 'banget', 'lambung', 'kambuh', 'ekspetasi', 'ancol', 'prj', 'kapar', 'kasur']",-5,negative
6281,7,1,0,9546,@abrianabee,Sungguh iri dan penuh kedengkian lihat org2 di stasiun gambir bawa tentengan PRJ ,2023-06-21 13:24:47,sungguh iri dan penuh kedengkian lihat orang di stasiun gambir bawa tentengan prj,"['sungguh', 'iri', 'penuh', 'dengki', 'lihat', 'orang', 'stasiun', 'gambir', 'bawa', 'tenteng', 'prj']",-8,negative
6283,0,0,0,51,@mintchwiz,"ngobrol sama kakak gua   : ga ke prj apa ?  : ayo hari minggu, ntar tiketnya dibeliin.  sipaling ngertiin adek nya ",2023-06-21 13:10:48,mengobrol sama kakak aku tidak ke prj apa ayo hari minggu nanti tiketnya dibelikan sipaling mengerti adik nya,"['obrol', 'kakak', 'prj', 'ayo', 'minggu', 'tiket', 'beli', 'sipaling', 'erti', 'adik', 'nya']",3,positive
6285,0,0,0,1605,@khairinadiar,"Kemarin ke PRJ agak bengong dikit liat orang bawa koper. Pikirku, “Oh jastip kali, ya.” Ternyata belanja buat sendiri pun memang lebih baik bawa koper. ",2023-06-21 13:06:15,kemarin ke prj agak bengong sedikit lihat orang bawa koper pikirku oh jasa titip kali iya ternyata belanja buat sendiri pun memang lebih baik bawa koper,"['kemarin', 'prj', 'bengong', 'lihat', 'orang', 'bawa', 'koper', 'pikir', 'oh', 'jasa', 'titip', 'kali', 'iya', 'belanja', 'bawa', 'koper']",1,positive
6286,0,0,0,151,@riimceu,Jauh2 ke PRJ taunya baru buka jam setengah 4 soreeeee ,2023-06-21 12:59:22,jauh ke prj taunya baru buka jam setengah sore,"['prj', 'tau', 'buka', 'jam', 'sore']",0,neutral
6287,0,0,0,24,@ElfShibeewol,YA TUHAN ADA SID DI PRJ,2023-06-21 12:54:32,iya tuhan ada sid di prj,"['iya', 'tuhan', 'sid', 'prj']",3,positive
6288,0,1,0,172,@creamiyours,"29 juni prj kali ya, sekalian liat kahitna wkwkwkwk",2023-06-21 12:53:28,juni prj kali iya sekalian lihat kahitna wkwk,"['juni', 'prj', 'kali', 'iya', 'lihat', 'kahitna', 'wkwk']",3,positive
6289,0,1,0,20,@pacarclairo,minimal mikir klo ngajak ke prj @ettdkbisa,2023-06-21 12:50:16,minimal pikir kalau mengajak ke prj,"['minimal', 'pikir', 'ajak', 'prj']",-3,negative
6290,0,1,0,88,@vvousmevoyez_,yg mau ke prj w nitip bakso afung dong,2023-06-21 12:43:01,yang mau ke prj aku menitip bakso afung dong,"['prj', 'titip', 'bakso', 'afung']",0,neutral
6291,0,0,0,32,@nilasilalahi12,pen ke prj weh,2023-06-21 12:41:58,pengen ke prj weh,"['ken', 'prj', 'weh']",0,neutral
6292,0,1,0,67,@nisxca,rasa ingin menonton reality club di prj sabtu ini,2023-06-21 12:40:26,rasa ingin menonton realita club di prj sabtu ini,"['tonton', 'realita', 'club', 'prj', 'sabtu']",-4,negative
6293,0,0,0,113,@adorehaecc,Yey belanja perlengkapan di prj ,2023-06-21 12:35:23,hore belanja perlengkapan di prj,"['hore', 'belanja', 'lengkap', 'prj']",-2,negative
6294,0,0,0,65,@andhynadyn,"ayo kita ke jakarta fair, kemayoraaaannn....",2023-06-21 12:34:34,ayo kita ke jakarta fair kemayoran,"['ayo', 'jakarta', 'fair', 'mayor']",7,positive
6295,0,0,0,31,@seolarby,mending pada bantuin gue galau mau ke prj atau kaga tanggal 25 :( MAU NORAEBAAANG,2023-06-21 12:25:50,lebih baik pada bantu aku galau mau ke prj atau tidak tanggal mau noraebang,"['bantu', 'galau', 'prj', 'tanggal', 'noraebang']",-5,negative
6296,1,1,0,112,@txtfrom_lupis,ada yg mau ke prj gaa? prj yukkk,2023-06-21 12:21:16,ada yang mau ke prj enggak prj yuk,"['prj', 'prj', 'yuk']",4,positive
6297,0,0,0,38,@ripqiakim,pengen nonton padi sambil megang gulali di prj,2023-06-21 12:13:46,mau menonton padi sambil memegang gulali di prj,"['tonton', 'padi', 'pegang', 'gulali', 'prj']",-6,negative
6299,0,1,0,38,@minghaodarling,dari lahir di jkt tapi gwe selama ini GAPERNAH KE PRJ ANJIR????SEKALIPUN GAPERNAH?????apkh thn ini saatnya pergi kesana...,2023-06-21 12:07:00,dari lahir di jakarta tapi aku selama ini enggak pernah ke prj   sekalipun enggak pernah apakah tahun ini saatnya pergi kesana,"['lahir', 'jakarta', 'prj', 'pergi', 'kesana']",1,positive
6300,0,0,0,37,@renrenrenrenaa,fix bgt kita harus ke PRJ lagi tahun ini,2023-06-21 11:52:17,fix banget kita harus ke prj lagi tahun ini,"['fix', 'banget', 'prj']",0,neutral
6301,0,0,0,71,@plhushie,anjrit btul mau ke prj,2023-06-21 11:52:10,anjing betul mau ke prj,"['anjing', 'prj']",-4,negative
6302,0,1,0,61,@giamustbehappy,btw gua punya new achievement yaitu dipanggil “cici” waktu di PRJ wkakak  soalnya selama ini yg manggil cici cm sepupu gue dan si aal wkwk,2023-06-21 11:37:36,ngomong-ngomong aku punya new achievement yaitu dipanggil cici waktu di prj wkwk soalnya selama ini yang memanggil cici cuma sepupu aku dan sih aal wkwk,"['ngomong-ngomong', 'new', 'achievement', 'panggil', 'cici', 'prj', 'wkwk', 'panggil', 'cici', 'sepupu', 'sih', 'aal', 'wkwk']",-2,negative
6303,0,0,0,217,@_imyours20,OPEN JASTIP PRJ YUKKK DM AJA FEE 5K-50K TERGANTUNG HARGA BARANG  RENCANA HARI INI LIVE SHOPPING ALL TENANT YAAA,2023-06-21 11:31:37,open jasa titip prj yuk direct message saja fee ke ke tergantung harga barang rencana hari ini live belanja all tenant iya,"['open', 'jasa', 'titip', 'prj', 'yuk', 'direct', 'message', 'fee', 'gantung', 'harga', 'barang', 'rencana', 'live', 'belanja', 'all', 'tenant', 'iya']",5,positive
6304,0,1,0,338,@jellyfisheu,hari ini mau ke PRJ ,2023-06-21 11:18:10,hari ini mau ke prj,['prj'],0,neutral
6305,0,0,0,563,@vpfeca,Guys ada loker SPG PRJ ya yang butuh backup-an gitu,2023-06-21 11:12:29,teman-teman ada lowongan kerja sales promotion girl prj iya yang butuh backup an begitu,"['teman', 'lowong', 'kerja', 'sales', 'promotion', 'girl', 'prj', 'iya', 'butuh', 'backup', 'an']",-3,negative
6306,0,1,0,112,@heithyyy,Mau beli kipas portable ah buat ke prj wkwkwkwk,2023-06-21 10:24:00,mau beli kipas portable ah buat ke prj wkwk,"['beli', 'kipas', 'portable', 'ah', 'prj', 'wkwk']",-1,negative
6307,0,0,0,45,@halonuna,"Ngajakin emak ke prj, tp tahun depan aja biar bisa nyisihin uang dan puas belanja, kata beliao: lah tahun depan mah kamu udh beranak gimana ",2023-06-21 10:13:50,mengajak emak ke prj tapi tahun depan saja supaya bisa nyisihin uang dan puas belanja kata beliao lah tahun depan adalah kamu udah beranak bagaimana,"['ajak', 'emak', 'prj', 'nyisihin', 'uang', 'puas', 'belanja', 'beliao', 'udah', 'anak']",5,positive
6308,0,3,1,306,@prayougee,Ke PRJ seru kali ya weekend ini ,2023-06-21 10:11:31,ke prj seru kali iya akhir pekan ini,"['prj', 'seru', 'kali', 'iya', 'pekan']",3,positive
6309,0,0,0,148,@Marchh_7th,"yg udah ke prj, makanan yg paling enak dan sngt worth it untk di coba apaaHHhh????????",2023-06-21 10:07:42,yang sudah ke prj makanan yang paling enak dan sangat bernilai itu untuk di coba apaahhhh,"['prj', 'makan', 'enak', 'nila', 'coba', 'apaahhhh']",6,positive
6310,1,0,0,260,@alleninluv,"Open Jastip PRJ, cuss dm aja. Dom bekasi, fee rendah yaa. #zonauangᅠᅠ",2023-06-21 10:02:18,open jasa titip prj cu direct message saja domisili bekasi fee rendah ya,"['open', 'jasa', 'titip', 'prj', 'cu', 'direct', 'message', 'domisili', 'bekas', 'fee', 'rendah', 'ya']",-5,negative
6311,2,3,0,394,@storyofsinnn,ini ga ada yang mau nemenin aku ke PRJ buat nontonin Nadin apa?,2023-06-21 09:54:36,ini tidak ada yang mau menemani saya ke prj buat nontonin nadin apa,"['tani', 'prj', 'nontonin', 'nadin']",0,neutral
6312,0,1,0,115,@sir_kenttt,jir lah lom puas main ke prj belom ad barang yg di checkout,2023-06-21 09:54:10,anjing lah belum puas main ke prj belum ada barang yang di checkout,"['anjing', 'puas', 'main', 'prj', 'barang', 'checkout']",1,positive
6313,0,1,0,66,@aisyahfarhani_,siapa yang mau ke prj ajak akuu ,2023-06-21 09:52:06,siapa yang mau ke prj ajak aku,"['prj', 'ajak']",1,positive
6314,0,1,0,1183,@roseslifee_,ke prj bisa naik busway ga min?  @PT_Transjakarta,2023-06-21 09:50:13,ke prj bisa naik busway tidak min transjakarta,"['prj', 'busway', 'min', 'transjakarta']",0,neutral
6315,0,0,0,39,@fristypramesti,"pas bgt ini kalo ke prj nya hari minggu, ada event bareng",2023-06-21 09:37:53,pas banget ini jika ke prj nya hari minggu ada event bareng-bareng,"['pas', 'banget', 'prj', 'nya', 'minggu', 'event', 'bareng']",3,positive
6316,0,0,0,53,@dreafhsaa,bisa ke PRJ ga ya kira2,2023-06-21 09:33:32,bisa ke prj tidak iya kira,"['prj', 'iya']",0,neutral
6317,0,0,0,201,@katamutek,"Ini yang bikin poster jadwal konser PRJ siapasih vendornya? Ga bisa dibaca samsek karna tulisan dan background warnanya sama, kurang kontrast.  Ohia lupa, biasanya yg milik pemerenta desainnya emang jele sik selera boomer. Oopsy ",2023-06-21 09:32:38,ini yang buat poster jadwal konser prj siapasih vendornya tidak bisa dibaca sama sekali karena tulisan dan background warnanya sama kurang kontrast ohia lupa biasanya yang milik pemerenta desainnya memang jelek sih selera boomer oopsy,"['poster', 'jadwal', 'konser', 'prj', 'siapasih', 'vendor', 'baca', 'tulis', 'background', 'warna', 'kontrast', 'ohia', 'lupa', 'milik', 'renta', 'desain', 'jelek', 'sih', 'selera', 'boomer', 'oopsy']",0,neutral
